time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-06,Ethiopia,119,"372,334","3,158.69",8.68 million,7.36%,1.23%,1.83%
2021-12-06,Europe,"302,357",76.75 million,"102,478.04",472.48 million,63.08%,58.77%,1.88%
2021-12-06,European Union,"181,435",48.14 million,"107,640.59",316.57 million,70.79%,67.56%,1.78%
2021-12-06,Faeroe Islands,41,"3,957","80,667.85","41,387",84.37%,82.41%,0.33%
2021-12-06,Falkland Islands,0,83,"23,526.08",,,,
2021-12-06,Fiji,19,"52,562","58,214.71","655,857",72.64%,65.28%,1.33%
2021-12-06,Finland,"3,412","194,638","35,080.27",4.31 million,77.64%,73.20%,0.71%
2021-12-06,France,"11,578",7.97 million,"118,260.54",52.36 million,77.66%,70.51%,1.50%
2021-12-06,French Polynesia,1,"46,324","163,959.03","165,041",58.41%,55.20%,1.37%
2021-12-06,Gabon,34,"37,511","16,460.65","186,639",8.19%,6.23%,0.75%
2021-12-06,Gambia,6,"9,998","4,020.21","239,974",9.65%,9.09%,3.42%
2021-12-06,Georgia,"1,778","867,071","217,869.46",1.23 million,30.84%,25.72%,1.43%
2021-12-06,Germany,"18,322",6.22 million,"74,126.63",60.09 million,71.62%,68.53%,1.66%
2021-12-06,Ghana,326,"131,246","4,136.06",2.65 million,8.36%,4.93%,0.94%
2021-12-06,Gibraltar,5,"7,376","218,930.87","41,010",121.72%,118.34%,1.36%
2021-12-06,Greece,"4,927","971,148","93,643.01",7.16 million,69.08%,64.41%,1.93%
2021-12-06,Greenland,39,"1,621","28,504.61","40,274",70.82%,66.02%,
2021-12-06,Grenada,1,"5,909","52,285.10","40,561",35.89%,30.61%,3.38%
2021-12-06,Guatemala,39,"619,891","33,966.88",6.13 million,33.57%,23.09%,2.58%
2021-12-06,Guernsey,,,,,,,
2021-12-06,Guinea,0,"30,770","2,279.73",1.68 million,12.45%,6.03%,1.26%
2021-12-06,Guinea-Bissau,0,"6,444","3,197.24","368,424",18.28%,1.00%,2.31%
2021-12-06,Guyana,57,"38,217","48,355.81","403,537",51.06%,35.75%,2.64%
2021-12-06,Haiti,128,"25,638","2,221.34","120,569",1.04%,0.61%,2.92%
2021-12-06,High income,"453,433",117.80 million,"96,956.29",907.09 million,74.66%,68.55%,1.57%
2021-12-06,Honduras,0,"378,251","37,588.32",4.40 million,43.68%,38.67%,2.75%
2021-12-06,Hong Kong,5,"12,466","1,650.51",4.79 million,63.36%,60.33%,1.71%
2021-12-06,Hungary,"22,699",1.16 million,"120,152.43",6.16 million,63.97%,60.93%,3.08%
2021-12-06,Iceland,309,"18,642","50,548.82","286,323",77.64%,76.42%,0.19%
2021-12-06,India,"6,822",34.65 million,"24,865.91",802.89 million,57.62%,34.51%,1.37%
2021-12-06,Indonesia,130,4.26 million,"15,406.67",142.70 million,51.64%,35.90%,3.38%
2021-12-06,International,0,721,,,,,2.08%
2021-12-06,Iran,"3,356",6.14 million,"72,185.24",58.09 million,68.32%,56.63%,2.12%
2021-12-06,Iraq,615,2.08 million,"50,631.22",7.88 million,19.14%,12.21%,1.15%
2021-12-06,Ireland,"2,911","597,161","119,841.96",3.88 million,77.83%,76.55%,0.96%
2021-12-06,Isle of Man,109,"12,035","140,908.56","68,389",80.07%,75.93%,0.56%
2021-12-06,Israel,755,1.35 million,"144,943.49",6.39 million,68.75%,62.35%,0.61%
2021-12-06,Italy,"9,494",5.12 million,"84,790.30",47.45 million,78.60%,73.21%,2.62%
2021-12-06,Jamaica,67,"91,536","30,784.32","684,379",23.02%,17.64%,2.63%
2021-12-06,Japan,54,1.73 million,"13,703.07",99.97 million,79.31%,77.57%,1.06%
2021-12-06,Jersey,,,,"80,282",79.43%,74.97%,
2021-12-06,Jordan,"5,811","981,767","95,604.72",4.19 million,40.77%,36.87%,1.20%
2021-12-06,Kazakhstan,551,1.06 million,"55,767.90",8.78 million,46.24%,43.08%,1.69%
2021-12-06,Kenya,32,"255,469","4,646.10",5.00 million,9.10%,5.46%,2.09%
2021-12-06,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-06,Kosovo,4,"161,139","90,420.09","859,855",48.25%,42.99%,1.85%
2021-12-06,Kuwait,33,"413,524","95,534.00",3.31 million,76.56%,73.46%,0.60%
2021-12-06,Kyrgyzstan,34,"183,649","27,706.61",1.14 million,17.23%,13.86%,1.50%
2021-12-06,Laos,889,"80,722","10,938.89",3.74 million,50.75%,42.00%,0.26%
2021-12-06,Latvia,230,"257,559","137,958.28",1.29 million,68.88%,64.98%,1.66%
2021-12-06,Lebanon,824,"679,625","100,400.33",1.96 million,28.97%,25.38%,1.29%
2021-12-06,Lesotho,0,"21,838","10,114.55","626,669",29.02%,28.64%,3.04%
2021-12-06,Liberia,5,"5,829","1,125.24","605,468",11.69%,11.11%,4.92%
2021-12-06,Libya,479,"375,468","53,957.89",1.74 million,24.97%,10.07%,1.47%
2021-12-06,Liechtenstein,48,"4,941","129,162.96","25,809",67.47%,66.01%,1.25%
2021-12-06,Lithuania,471,"480,310","178,563.06",1.88 million,69.94%,66.72%,1.43%
2021-12-06,Low income,"1,859",1.39 million,"2,084.77",41.17 million,6.19%,3.13%,2.71%
2021-12-06,Lower middle income,"37,546",64.02 million,"19,220.95",1.51 billion,45.19%,29.28%,1.82%
2021-12-06,Luxembourg,935,"91,709","144,465.94","450,689",71.00%,67.69%,0.96%
2021-12-06,Macao,0,77,116.95,"487,082",73.98%,67.55%,
2021-12-06,Madagascar,0,"44,800","1,575.95","589,003",2.07%,1.90%,2.17%
2021-12-06,Malawi,16,"61,997","3,155.44",1.20 million,6.10%,3.15%,3.72%
2021-12-06,Malaysia,"4,262",2.66 million,"81,249.03",25.92 million,79.08%,77.81%,1.15%
2021-12-06,Maldives,157,"92,368","169,912.81","396,004",72.85%,67.11%,0.28%
2021-12-06,Mali,56,"17,971",861.68,"798,505",3.83%,1.54%,3.44%
2021-12-06,Malta,81,"40,015","77,533.42","436,215",84.52%,83.94%,1.17%
2021-12-06,Marshall Islands,0,4,67.09,,,,
2021-12-06,Mauritania,26,"39,584","8,289.65",1.09 million,22.80%,14.53%,2.13%
2021-12-06,Mauritius,66,"22,156","17,398.71","916,524",71.97%,71.36%,1.08%
2021-12-06,Mexico,752,3.90 million,"29,955.08",78.27 million,60.09%,50.22%,7.57%
2021-12-06,Micronesia (country),0,1,8.60,,,,
2021-12-06,Moldova,495,"366,751","91,140.34","989,897",24.60%,23.53%,2.52%
2021-12-06,Monaco,17,"3,902","98,734.82",,,,0.92%
2021-12-06,Mongolia,0,"383,682","115,244.67",2.26 million,67.94%,64.70%,0.53%
2021-12-06,Montenegro,157,"158,623","252,563.88","277,326",44.16%,41.36%,1.47%
2021-12-06,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-06,Morocco,52,"950,643","25,455.84",24.55 million,65.73%,61.17%,1.56%
2021-12-06,Mozambique,76,"152,000","4,725.92",6.80 million,21.15%,13.36%,1.28%
2021-12-06,Myanmar,231,"524,638","9,572.64",18.83 million,34.36%,23.77%,3.65%
2021-12-06,Namibia,0,"129,796","50,165.73","378,182",14.62%,12.33%,2.75%
2021-12-06,Nauru,,,,,,,
2021-12-06,Nepal,238,"822,830","27,728.13",10.43 million,35.15%,29.40%,1.40%
2021-12-06,Netherlands,"20,975",2.78 million,"161,737.13",13.27 million,77.30%,70.45%,0.71%
2021-12-06,New Caledonia,54,"12,385","42,971.10","181,108",62.84%,59.27%,2.25%
2021-12-06,New Zealand,97,"12,428","2,426.11",3.93 million,76.75%,72.28%,0.35%
2021-12-06,Nicaragua,0,"17,254","2,574.31",4.34 million,64.73%,37.26%,1.23%
2021-12-06,Niger,11,"7,091",282.16,"507,223",2.02%,1.85%,3.72%
2021-12-06,Nigeria,167,"214,789","1,016.03",7.35 million,3.48%,1.82%,1.39%
2021-12-06,Niue,,,,,,,
2021-12-06,North America,"187,652",58.93 million,"98,781.30",391.61 million,65.64%,55.65%,2.01%
2021-12-06,North Macedonia,99,"217,400","104,385.69","836,816",40.18%,38.63%,3.52%
2021-12-06,Northern Cyprus,,,,"284,357",74.39%,72.20%,
2021-12-06,Norway,"2,675","287,123","52,532.47",4.25 million,77.79%,70.67%,0.38%
2021-12-06,Oceania,"1,605","380,293","8,799.01",25.89 million,59.91%,55.93%,1.13%
2021-12-06,Oman,9,"304,612","58,317.07",3.12 million,59.75%,55.31%,1.35%
2021-12-06,Pakistan,232,1.29 million,"5,716.67",82.22 million,36.51%,23.55%,2.24%
2021-12-06,Palau,0,8,440.19,,,,
2021-12-06,Palestine,752,"462,219","88,500.98",2.02 million,38.68%,26.88%,1.04%
2021-12-06,Panama,0,"479,053","109,333.32",3.01 million,68.74%,55.64%,1.54%
2021-12-06,Papua New Guinea,0,"35,538","3,897.14","269,366",2.95%,2.17%,1.55%
2021-12-06,Paraguay,167,"463,427","64,189.76",3.40 million,47.03%,37.45%,3.56%
2021-12-06,Peru,0,2.24 million,"67,249.83",23.06 million,69.14%,58.04%,8.98%
2021-12-06,Philippines,379,2.84 million,"25,531.14",56.11 million,50.53%,34.85%,1.75%
2021-12-06,Pitcairn,,,,,,,
2021-12-06,Poland,"13,250",3.68 million,"97,485.81",21.02 million,55.62%,54.40%,2.33%
2021-12-06,Portugal,"2,216",1.17 million,"114,969.69",9.15 million,90.00%,88.59%,1.59%
2021-12-06,Qatar,164,"244,387","83,393.62",,,,0.25%
2021-12-06,Romania,803,1.79 million,"93,415.95",7.98 million,41.74%,39.43%,3.20%
2021-12-06,Russia,"31,569",9.66 million,"66,217.06",68.11 million,46.68%,40.30%,2.87%
2021-12-06,Rwanda,15,"100,429","7,564.41",6.39 million,48.12%,29.23%,1.34%
2021-12-06,Saint Helena,0,4,656.28,,,,
2021-12-06,Saint Kitts and Nevis,0,"2,790","52,104.73","27,350",51.08%,46.92%,1.00%
2021-12-06,Saint Lucia,14,"13,048","70,758.84","54,833",29.74%,25.67%,2.16%
2021-12-06,Saint Pierre and Miquelon,2,88,"15,248.66",,,,
2021-12-06,Saint Vincent and the Grenadines,0,"5,623","50,535.19","31,993",28.75%,21.49%,1.35%
2021-12-06,Samoa,0,3,14.99,"139,865",69.88%,54.39%,
2021-12-06,San Marino,69,"6,217","182,799.18","24,282",71.40%,63.58%,1.51%
2021-12-06,Sao Tome and Principe,0,"3,733","16,712.63","85,356",38.21%,21.20%,1.50%
2021-12-06,Saudi Arabia,43,"549,955","15,561.53",24.70 million,69.90%,64.10%,1.61%
2021-12-06,Senegal,7,"74,031","4,305.05",1.33 million,7.72%,5.41%,2.55%
2021-12-06,Serbia,"1,565",1.27 million,"184,125.64",3.28 million,47.71%,45.79%,0.94%
2021-12-06,Seychelles,65,"23,664","239,247.80","82,117",83.02%,79.08%,0.54%
2021-12-06,Sierra Leone,0,"6,402",786.36,"747,044",9.18%,4.73%,1.89%
2021-12-06,Singapore,662,"269,873","49,485.29",4.74 million,87.00%,87.00%,0.28%
2021-12-06,Sint Maarten (Dutch part),,,,"26,935",62.03%,57.39%,
2021-12-06,Slovakia,"4,639",1.23 million,"226,157.11",2.67 million,48.88%,45.69%,1.21%
2021-12-06,Slovenia,775,"430,839","207,261.38",1.24 million,59.45%,55.76%,1.24%
2021-12-06,Solomon Islands,0,20,28.41,"161,521",22.94%,6.61%,
2021-12-06,Somalia,0,"23,051","1,409.03","892,093",5.45%,4.06%,5.77%
2021-12-06,South Africa,"6,381",3.04 million,"50,599.17",17.94 million,29.89%,25.02%,2.96%
2021-12-06,South America,"15,893",39.06 million,"89,944.45",314.02 million,72.31%,59.96%,3.03%
2021-12-06,South Korea,"4,952","482,310","9,400.80",42.75 million,83.32%,80.80%,0.82%
2021-12-06,South Sudan,19,"12,823","1,126.66","219,733",1.93%,1.52%,1.04%
2021-12-06,Spain,0,5.20 million,"111,304.62",38.45 million,82.25%,80.60%,1.69%
2021-12-06,Sri Lanka,741,"568,423","26,441.59",15.95 million,74.17%,64.04%,2.55%
2021-12-06,Sudan,681,"44,170",983.54,2.78 million,6.20%,2.75%,7.25%
2021-12-06,Suriname,43,"51,052","86,265.92","258,720",43.72%,37.46%,2.30%
2021-12-06,Sweden,0,1.21 million,"119,303.74",7.63 million,75.06%,70.91%,1.25%
2021-12-06,Switzerland,"23,895",1.07 million,"122,600.97",5.89 million,67.57%,65.85%,1.09%
2021-12-06,Syria,90,"48,709","2,665.23",1.00 million,5.49%,4.18%,5.71%
2021-12-06,Taiwan,10,"16,662",698.47,18.32 million,76.79%,60.21%,5.09%
2021-12-06,Tajikistan,0,"17,493","1,794.22",3.12 million,31.98%,26.59%,0.71%
2021-12-06,Tanzania,0,"26,270",427.17,1.59 million,2.59%,1.75%,2.78%
2021-12-06,Thailand,"3,525",2.15 million,"30,718.23",49.22 million,70.37%,60.72%,0.98%
2021-12-06,Timor,0,"19,828","14,754.35","652,294",48.54%,36.44%,0.61%
2021-12-06,Togo,11,"26,315","3,103.83",1.28 million,15.12%,7.66%,0.92%
2021-12-06,Tokelau,,,,,,,
2021-12-06,Tonga,0,1,9.37,"73,296",68.66%,43.31%,
2021-12-06,Trinidad and Tobago,801,"75,935","54,108.88","693,946",49.45%,46.22%,3.00%
2021-12-06,Tunisia,0,"718,443","60,192.46",6.20 million,51.95%,44.08%,3.54%
2021-12-06,Turkey,"20,033",8.92 million,"104,925.13",56.40 million,66.32%,59.62%,0.87%
2021-12-06,Turkmenistan,,,,,,,
2021-12-06,Turks and Caicos Islands,4,"3,107","79,207.67",,,,0.81%
2021-12-06,Tuvalu,,,,,,,
2021-12-06,Uganda,101,"127,756","2,711.09",6.53 million,13.85%,2.73%,2.55%
2021-12-06,Ukraine,"5,045",3.67 million,"84,520.53",13.83 million,31.81%,27.47%,2.56%
2021-12-06,United Arab Emirates,48,"742,376","74,303.86",9.88 million,98.90%,89.73%,0.29%
2021-12-06,United Kingdom,"51,432",10.53 million,"154,451.84",51.14 million,74.97%,68.30%,1.38%
2021-12-06,United States,"179,786",49.28 million,"148,039.05",236.77 million,71.31%,60.23%,1.61%
2021-12-06,Upper middle income,"99,788",83.27 million,"33,127.98",1.90 billion,75.59%,67.52%,2.65%
2021-12-06,Uruguay,178,"401,103","115,089.10",2.75 million,79.05%,76.40%,1.53%
2021-12-06,Uzbekistan,223,"194,556","5,733.07",17.99 million,53.00%,32.72%,0.73%
2021-12-06,Vanuatu,0,6,19.08,"96,141",30.57%,14.42%,16.67%
2021-12-06,Vatican,0,27,"33,251.23",,,,
2021-12-06,Venezuela,0,"434,918","15,151.33",16.42 million,57.19%,34.34%,1.19%
2021-12-06,Vietnam,"14,591",1.32 million,"13,483.74",73.66 million,75.04%,57.44%,2.00%
2021-12-06,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-06,World,"592,700",266.48 million,"33,838.86",4.35 billion,55.28%,44.77%,1.98%
2021-12-06,Yemen,9,"10,034",329.08,"556,652",1.83%,1.20%,19.48%
2021-12-06,Zambia,15,"210,327","11,116.26","806,611",4.26%,3.92%,1.74%
2021-12-06,Zimbabwe,0,"139,046","9,213.12",3.88 million,25.73%,19.16%,3.39%
2021-12-07,Afghanistan,9,"157,508","3,953.97",4.14 million,10.40%,9.42%,4.64%
2021-12-07,Africa,"20,150",8.77 million,"6,385.17",161.57 million,11.76%,7.74%,2.55%
2021-12-07,Albania,393,"202,295","70,414.08",1.09 million,37.96%,34.15%,1.54%
2021-12-07,Algeria,197,"211,859","4,748.43",7.02 million,15.73%,12.45%,2.89%
2021-12-07,Andorra,184,"18,815","243,232.41","56,095",72.52%,65.07%,0.71%
2021-12-07,Angola,42,"65,301","1,924.38",6.74 million,19.86%,9.67%,2.66%
2021-12-07,Anguilla,0,"1,469","97,123.97","10,079",66.64%,60.98%,0.27%
2021-12-07,Antigua and Barbuda,0,"4,148","42,014.42","61,420",62.21%,58.08%,2.82%
2021-12-07,Argentina,"3,089",5.35 million,"117,227.18",37.06 million,81.26%,66.65%,2.18%
2021-12-07,Armenia,240,"341,058","114,906.77","835,816",28.16%,17.42%,2.26%
2021-12-07,Aruba,34,"16,484","153,775.83","83,844",78.22%,73.02%,1.06%
2021-12-07,Asia,"83,308",82.69 million,"17,674.43",2.99 billion,63.95%,50.66%,1.49%
2021-12-07,Australia,"1,705","222,260","8,618.67",20.14 million,78.11%,74.07%,0.93%
2021-12-07,Austria,"4,233",1.21 million,"133,509.50",6.46 million,71.38%,67.69%,1.07%
2021-12-07,Azerbaijan,"1,530","598,503","58,542.78",5.10 million,49.92%,44.97%,1.34%
2021-12-07,Bahamas,7,"22,846","57,559.07","154,135",38.83%,36.20%,3.09%
2021-12-07,Bahrain,38,"277,894","158,951.44",1.19 million,68.13%,66.54%,0.50%
2021-12-07,Bangladesh,291,1.58 million,"9,488.74",65.18 million,39.19%,23.15%,1.77%
2021-12-07,Barbados,106,"26,306","91,432.98","154,177",53.59%,48.22%,0.91%
2021-12-07,Belarus,"1,012","666,137","70,543.93",3.81 million,40.37%,30.35%,0.78%
2021-12-07,Belgium,"10,878",1.88 million,"161,599.90",8.87 million,76.24%,75.10%,1.46%
2021-12-07,Belize,64,"30,888","76,282.68","229,107",56.58%,48.59%,1.90%
2021-12-07,Benin,0,"24,863","1,996.86",1.09 million,8.73%,7.04%,0.65%
2021-12-07,Bermuda,2,"5,753","92,652.84","46,054",74.17%,72.52%,1.84%
2021-12-07,Bhutan,0,"2,641","3,386.33","589,482",75.58%,72.40%,0.11%
2021-12-07,Bolivia,"1,489","546,155","46,155.49",5.16 million,43.64%,36.05%,3.53%
2021-12-07,Bonaire Sint Eustatius and Saba,16,"3,073","116,203.44",,,,0.72%
2021-12-07,Bosnia and Herzegovina,668,"279,179","85,546.96","882,641",27.05%,,4.59%
2021-12-07,Botswana,0,"195,552","81,573.81","955,135",39.84%,22.03%,1.24%
2021-12-07,Brazil,"10,136",22.16 million,"103,569.67",164.71 million,76.97%,64.44%,2.78%
2021-12-07,British Virgin Islands,0,"2,816","92,561.55","18,288",60.11%,54.91%,1.35%
2021-12-07,Brunei,27,"15,229","34,491.27","404,557",91.63%,80.99%,0.64%
2021-12-07,Bulgaria,"2,299","707,885","102,641.79",1.90 million,27.61%,26.32%,4.12%
2021-12-07,Burkina Faso,334,"16,334",759.82,"442,769",2.06%,1.55%,1.77%
2021-12-07,Burundi,50,"20,523","1,674.61","2,259",0.02%,0.01%,0.18%
2021-12-07,Cambodia,14,"120,286","7,098.01",14.18 million,83.70%,79.69%,2.47%
2021-12-07,Cameroon,0,"107,148","3,935.75","793,725",2.92%,2.25%,1.68%
2021-12-07,Canada,"3,002",1.82 million,"47,906.36",30.89 million,81.15%,76.54%,1.64%
2021-12-07,Cape Verde,7,"38,460","68,446.22","299,770",53.35%,44.53%,0.91%
2021-12-07,Cayman Islands,0,"7,663","115,236.55","58,371",87.78%,84.94%,0.12%
2021-12-07,Central African Republic,0,"11,742","2,386.59","375,096",7.62%,6.81%,0.86%
2021-12-07,Chad,0,"5,703",337.16,"198,522",1.17%,0.45%,3.17%
2021-12-07,Chile,"1,164",1.78 million,"92,399.47",16.94 million,88.16%,84.70%,2.17%
2021-12-07,China,74,"99,371",68.81,1.23 billion,84.82%,80.49%,4.67%
2021-12-07,Colombia,"1,704",5.08 million,"99,178.44",37.84 million,73.80%,50.03%,2.54%
2021-12-07,Comoros,5,"4,548","5,118.99","282,378",31.78%,27.55%,3.32%
2021-12-07,Congo,96,"19,066","3,370.33","550,142",9.72%,2.40%,1.88%
2021-12-07,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-07,Costa Rica,92,"567,706","110,468.99",3.90 million,75.98%,63.79%,1.29%
2021-12-07,Cote d'Ivoire,18,"61,844","2,285.98",3.12 million,11.53%,5.21%,1.14%
2021-12-07,Croatia,"3,262","635,027","155,580.69",2.21 million,54.25%,47.33%,1.78%
2021-12-07,Cuba,75,"963,269","85,113.25",10.20 million,90.15%,82.34%,0.86%
2021-12-07,Curacao,15,"17,502","106,204.03","103,299",62.68%,58.09%,1.03%
2021-12-07,Cyprus,619,"138,157","154,192.22","630,566",70.38%,65.80%,0.44%
2021-12-07,Czechia,"15,599",2.26 million,"210,979.98",6.72 million,62.67%,60.12%,1.50%
2021-12-07,Democratic Republic of Congo,317,"59,175",640.58,"162,994",0.18%,0.07%,1.88%
2021-12-07,Denmark,"6,324","522,581","89,894.01",4.62 million,79.41%,77.01%,0.57%
2021-12-07,Djibouti,0,"13,508","13,478.39","82,858",8.27%,2.60%,1.39%
2021-12-07,Dominica,0,"6,086","84,326.33","28,898",40.04%,37.24%,0.69%
2021-12-07,Dominican Republic,254,"409,002","37,339.12",6.90 million,62.98%,51.43%,1.03%
2021-12-07,Ecuador,107,"529,456","29,597.61",13.90 million,77.70%,65.45%,6.33%
2021-12-07,Egypt,889,"364,922","3,500.17",27.98 million,26.84%,16.14%,5.71%
2021-12-07,El Salvador,0,"119,803","18,378.92",4.44 million,68.19%,62.81%,3.16%
2021-12-07,Equatorial Guinea,0,"13,599","9,379.33","247,933",17.10%,13.70%,1.29%
2021-12-07,Eritrea,29,"7,513","2,086.10",,,,0.82%
2021-12-07,Estonia,543,"225,837","170,418.84","831,628",62.76%,60.05%,0.81%
2021-12-07,Eswatini,507,"48,358","41,248.11","302,675",25.82%,24.13%,2.58%
2021-12-07,Ethiopia,128,"372,462","3,159.77",8.77 million,7.44%,1.23%,1.83%
2021-12-07,Europe,"446,864",77.20 million,"103,074.69",473.26 million,63.19%,58.88%,1.87%
2021-12-07,European Union,"338,247",48.47 million,"108,396.97",316.78 million,70.84%,67.63%,1.77%
2021-12-07,Faeroe Islands,96,"4,053","82,624.92","41,387",84.37%,82.41%,0.32%
2021-12-07,Falkland Islands,0,83,"23,526.08",,,,
2021-12-07,Fiji,0,"52,562","58,214.71","655,857",72.64%,65.28%,1.33%
2021-12-07,Finland,"1,542","196,180","35,358.19",4.31 million,77.64%,73.20%,0.70%
2021-12-07,France,"59,019",8.03 million,"119,135.90",52.38 million,77.69%,70.65%,1.49%
2021-12-07,French Polynesia,8,"46,332","163,987.34","165,041",58.41%,55.20%,1.37%
2021-12-07,Gabon,0,"37,511","16,460.65","186,639",8.19%,6.23%,0.75%
2021-12-07,Gambia,0,"9,998","4,020.21","242,172",9.74%,9.18%,3.42%
2021-12-07,Georgia,"4,509","871,580","219,002.44",1.24 million,31.05%,25.85%,1.43%
2021-12-07,Germany,"93,087",6.31 million,"75,236.12",60.17 million,71.72%,68.63%,1.65%
2021-12-07,Ghana,0,"131,246","4,136.06",2.65 million,8.36%,4.93%,0.94%
2021-12-07,Gibraltar,26,"7,402","219,702.59","41,010",121.72%,118.34%,1.35%
2021-12-07,Greece,"7,254","978,402","94,342.48",7.18 million,69.19%,64.55%,1.92%
2021-12-07,Greenland,42,"1,663","29,243.16","40,274",70.82%,66.02%,
2021-12-07,Grenada,0,"5,909","52,285.10","40,930",36.22%,30.94%,3.38%
2021-12-07,Guatemala,544,"620,435","33,996.68",6.16 million,33.73%,23.25%,2.58%
2021-12-07,Guernsey,,,,,,,
2021-12-07,Guinea,28,"30,798","2,281.80",1.68 million,12.45%,6.03%,1.26%
2021-12-07,Guinea-Bissau,0,"6,444","3,197.24","368,424",18.28%,1.00%,2.31%
2021-12-07,Guyana,44,"38,261","48,411.48","404,122",51.13%,35.87%,2.64%
2021-12-07,Haiti,0,"25,638","2,221.34","120,569",1.04%,0.61%,2.92%
2021-12-07,High income,"527,875",118.32 million,"97,390.78",907.93 million,74.73%,68.63%,1.57%
2021-12-07,Honduras,0,"378,251","37,588.32",4.40 million,43.68%,38.67%,2.75%
2021-12-07,Hong Kong,5,"12,471","1,651.18",4.79 million,63.42%,60.37%,1.71%
2021-12-07,Hungary,"4,311",1.16 million,"120,599.90",6.17 million,64.01%,60.97%,3.08%
2021-12-07,Iceland,123,"18,765","50,882.34","286,323",77.64%,76.42%,0.19%
2021-12-07,India,"8,439",34.66 million,"24,871.97",805.40 million,57.80%,34.92%,1.37%
2021-12-07,Indonesia,261,4.26 million,"15,407.61",143.29 million,51.85%,36.12%,3.38%
2021-12-07,International,0,721,,,,,2.08%
2021-12-07,Iran,"3,514",6.14 million,"72,226.56",58.09 million,68.32%,56.63%,2.12%
2021-12-07,Iraq,625,2.09 million,"50,646.40",7.88 million,19.14%,12.21%,1.15%
2021-12-07,Ireland,"5,565","602,726","120,958.78",3.88 million,77.84%,76.57%,0.95%
2021-12-07,Isle of Man,112,"12,147","142,219.88","68,400",80.08%,75.94%,0.55%
2021-12-07,Israel,804,1.35 million,"145,030.03",6.39 million,68.81%,62.37%,0.61%
2021-12-07,Italy,"15,742",5.13 million,"85,051.07",47.49 million,78.68%,73.25%,2.62%
2021-12-07,Jamaica,18,"91,554","30,790.37","686,096",23.07%,17.70%,2.63%
2021-12-07,Japan,99,1.73 million,"13,703.86",100.02 million,79.35%,77.66%,1.06%
2021-12-07,Jersey,,,,"80,449",79.59%,75.15%,
2021-12-07,Jordan,"6,392","988,159","96,227.18",4.20 million,40.87%,36.94%,1.20%
2021-12-07,Kazakhstan,816,1.06 million,"55,810.86",8.80 million,46.30%,43.19%,1.69%
2021-12-07,Kenya,75,"255,544","4,647.46",5.08 million,9.24%,5.56%,2.09%
2021-12-07,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-07,Kosovo,8,"161,147","90,424.58","862,340",48.39%,43.08%,1.85%
2021-12-07,Kuwait,31,"413,555","95,541.17",3.31 million,76.56%,73.46%,0.60%
2021-12-07,Kyrgyzstan,63,"183,712","27,716.11",1.15 million,17.29%,13.92%,1.50%
2021-12-07,Laos,"1,360","82,082","11,123.19",3.74 million,50.75%,42.00%,0.26%
2021-12-07,Latvia,860,"258,419","138,418.93",1.29 million,68.97%,65.19%,1.66%
2021-12-07,Lebanon,"1,707","681,332","100,652.50",1.97 million,29.11%,25.45%,1.29%
2021-12-07,Lesotho,0,"21,838","10,114.55","626,669",29.02%,28.64%,3.04%
2021-12-07,Liberia,0,"5,829","1,125.24","605,468",11.69%,11.11%,4.92%
2021-12-07,Libya,401,"375,869","54,015.51",1.76 million,25.28%,10.44%,1.47%
2021-12-07,Liechtenstein,112,"5,053","132,090.76","25,850",67.57%,66.06%,1.27%
2021-12-07,Lithuania,"2,148","482,458","179,361.62",1.88 million,70.02%,66.81%,1.43%
