year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015,1,10,10,4,200.0,198.0,223.0,230.0,-12.0,39.0,1023.0,0.0,cv,0.89,0.0,0.0
2015,1,10,11,4,116.0,241.0,213.0,197.0,-14.0,27.0,1022.0,3.0,cv,1.78,0.0,0.0
2015,1,10,12,4,130.0,253.0,250.0,185.0,-13.0,19.0,1021.0,9.0,cv,3.57,0.0,0.0
2015,1,10,13,4,197.0,126.0,128.0,156.0,-14.0,14.0,1019.0,12.0,NW,4.02,0.0,0.0
2015,1,10,14,4,74.0,150.0,176.0,137.0,-16.0,11.0,1019.0,13.0,NW,11.17,0.0,0.0
2015,1,10,15,4,82.0,139.0,114.0,75.0,-16.0,12.0,1019.0,12.0,NW,20.11,0.0,0.0
2015,1,10,16,4,103.0,150.0,82.0,92.0,-15.0,13.0,1019.0,12.0,NW,28.16,0.0,0.0
2015,1,10,17,4,89.0,81.0,91.0,82.0,-17.0,12.0,1020.0,11.0,NW,33.97,0.0,0.0
2015,1,10,18,4,177.0,105.0,136.0,162.0,-16.0,13.0,1020.0,11.0,SE,4.02,0.0,0.0
2015,1,10,19,4,226.0,168.0,203.0,212.0,-16.0,15.0,1021.0,9.0,NW,3.13,0.0,0.0
2015,1,10,20,4,265.0,211.0,229.0,233.0,-15.0,27.0,1022.0,2.0,cv,0.89,0.0,0.0
2015,1,10,21,4,246.0,228.0,230.0,232.0,-14.0,39.0,1022.0,-2.0,NW,1.79,0.0,0.0
2015,1,10,22,4,114.0,161.0,119.0,57.0,-15.0,20.0,1024.0,6.0,NE,4.92,0.0,0.0
2015,1,10,23,4,25.0,74.0,56.0,23.0,-16.0,18.0,1025.0,6.0,NE,9.84,0.0,0.0
2015,1,11,0,4,5.0,20.0,15.0,7.0,-15.0,21.0,1026.0,5.0,NE,14.76,0.0,0.0
2015,1,11,1,4,3.0,11.0,7.0,6.0,-14.0,25.0,1027.0,4.0,NE,20.57,0.0,0.0
2015,1,11,2,4,3.0,6.0,6.0,7.0,-14.0,27.0,1028.0,3.0,NE,26.38,0.0,0.0
2015,1,11,3,4,3.0,6.0,7.0,9.0,-15.0,25.0,1029.0,3.0,NE,31.3,0.0,0.0
2015,1,11,4,4,4.0,7.0,7.0,12.0,-17.0,22.0,1029.0,2.0,NE,36.22,0.0,0.0
2015,1,11,5,4,3.0,5.0,6.0,9.0,-17.0,24.0,1030.0,1.0,NE,40.24,0.0,0.0
2015,1,11,6,4,3.0,4.0,6.0,6.0,-17.0,24.0,1031.0,1.0,NE,44.26,0.0,0.0
2015,1,11,7,4,3.0,9.0,3.0,9.0,-17.0,24.0,1032.0,1.0,NE,49.18,0.0,0.0
2015,1,11,8,4,3.0,8.0,5.0,16.0,-17.0,24.0,1033.0,1.0,NE,52.31,0.0,0.0
2015,1,11,9,4,3.0,13.0,8.0,13.0,-17.0,22.0,1034.0,2.0,cv,0.89,0.0,0.0
2015,1,11,10,4,8.0,10.0,12.0,8.0,-17.0,19.0,1035.0,4.0,cv,1.78,0.0,0.0
2015,1,11,11,4,6.0,11.0,8.0,8.0,-16.0,21.0,1035.0,4.0,cv,2.67,0.0,0.0
2015,1,11,12,4,12.0,14.0,19.0,14.0,-17.0,18.0,1034.0,5.0,cv,4.46,0.0,0.0
2015,1,11,13,4,21.0,22.0,21.0,22.0,-16.0,20.0,1033.0,5.0,cv,5.35,0.0,0.0
2015,1,11,14,4,23.0,30.0,30.0,28.0,-16.0,18.0,1033.0,6.0,cv,7.14,0.0,0.0
2015,1,11,15,4,21.0,32.0,30.0,31.0,-16.0,18.0,1033.0,6.0,cv,8.93,0.0,0.0
2015,1,11,16,4,37.0,33.0,32.0,28.0,-15.0,20.0,1033.0,6.0,cv,9.82,0.0,0.0
2015,1,11,17,4,64.0,40.0,47.0,62.0,-16.0,20.0,1033.0,5.0,SE,3.13,0.0,0.0
2015,1,11,18,4,86.0,78.0,82.0,81.0,-14.0,27.0,1034.0,3.0,SE,4.02,0.0,0.0
2015,1,11,19,4,101.0,89.0,84.0,90.0,-14.0,31.0,1035.0,1.0,cv,0.89,0.0,0.0
2015,1,11,20,4,99.0,87.0,91.0,89.0,-9.0,43.0,1035.0,2.0,SE,1.79,0.0,0.0
2015,1,11,21,4,90.0,92.0,94.0,89.0,-8.0,44.0,1036.0,3.0,SE,4.92,0.0,0.0
2015,1,11,22,4,105.0,100.0,99.0,105.0,-11.0,53.0,1036.0,-3.0,SE,5.81,0.0,0.0
2015,1,11,23,4,104.0,89.0,86.0,84.0,-8.0,58.0,1037.0,-1.0,SE,8.94,0.0,0.0
2015,1,12,0,4,67.0,72.0,69.0,60.0,-9.0,58.0,1037.0,-2.0,SE,10.73,0.0,0.0
2015,1,12,1,4,64.0,58.0,59.0,57.0,-9.0,63.0,1037.0,-3.0,SE,12.52,0.0,0.0
2015,1,12,2,4,80.0,53.0,69.0,77.0,-10.0,67.0,1037.0,-5.0,SE,14.31,0.0,0.0
2015,1,12,3,4,84.0,57.0,68.0,82.0,-10.0,62.0,1037.0,-4.0,SE,16.1,0.0,0.0
2015,1,12,4,4,86.0,67.0,83.0,82.0,-9.0,73.0,1037.0,-5.0,SE,17.89,0.0,0.0
2015,1,12,5,4,87.0,86.0,88.0,95.0,-9.0,68.0,1037.0,-4.0,SE,19.68,0.0,0.0
2015,1,12,6,4,97.0,108.0,99.0,103.0,-10.0,73.0,1038.0,-6.0,SE,20.57,0.0,0.0
2015,1,12,7,4,102.0,120.0,110.0,115.0,-9.0,79.0,1038.0,-6.0,SE,22.36,0.0,0.0
2015,1,12,8,4,105.0,122.0,109.0,110.0,-11.0,73.0,1038.0,-7.0,SE,23.25,0.0,0.0
2015,1,12,9,4,115.0,124.0,115.0,120.0,-8.0,73.0,1039.0,-4.0,NE,1.79,0.0,0.0
2015,1,12,10,4,135.0,145.0,137.0,144.0,-7.0,63.0,1040.0,-1.0,SE,1.79,0.0,0.0
2015,1,12,11,4,146.0,162.0,155.0,148.0,-7.0,59.0,1039.0,0.0,SE,3.58,0.0,0.0
2015,1,12,12,4,124.0,116.0,114.0,114.0,-7.0,55.0,1038.0,1.0,SE,6.71,0.0,0.0
2015,1,12,13,4,94.0,104.0,93.0,94.0,-9.0,40.0,1037.0,3.0,SE,8.5,0.0,0.0
2015,1,12,14,4,83.0,85.33333333333333,87.0,86.0,-11.0,34.0,1036.0,3.0,cv,3.13,0.0,0.0
2015,1,12,15,4,72.0,45.0,83.0,86.0,-12.0,30.0,1035.0,4.0,SE,3.13,0.0,0.0
2015,1,12,16,4,60.0,76.0,74.0,74.0,-13.0,29.0,1035.0,3.0,SE,4.92,0.0,0.0
2015,1,12,17,4,59.0,76.0,64.0,69.0,-13.0,34.0,1035.0,1.0,cv,0.89,0.0,0.0
2015,1,12,18,4,62.0,65.0,59.0,66.0,-12.0,42.0,1035.0,-1.0,SE,0.89,0.0,0.0
2015,1,12,19,4,66.0,75.0,69.0,109.0,-12.0,46.0,1036.0,-2.0,SE,2.68,0.0,0.0
2015,1,12,20,4,142.0,164.0,131.0,206.0,-13.0,53.0,1036.0,-5.0,NE,0.89,0.0,0.0
2015,1,12,21,4,188.0,240.0,206.0,200.0,-10.0,62.0,1036.0,-4.0,NE,1.78,0.0,0.0
2015,1,12,22,4,129.0,205.0,175.0,162.0,-10.0,62.0,1035.0,-4.0,SE,0.89,0.0,0.0
2015,1,12,23,4,108.0,192.0,162.0,161.0,-11.0,67.0,1035.0,-6.0,NE,0.89,0.0,0.0
2015,1,13,0,4,97.0,207.0,165.0,156.0,-10.0,62.0,1034.0,-4.0,SE,0.89,0.0,0.0
2015,1,13,1,4,120.0,210.0,156.0,204.0,-9.0,68.0,1034.0,-4.0,SE,1.78,0.0,0.0
2015,1,13,2,4,208.0,194.0,194.0,179.0,-9.0,73.0,1034.0,-5.0,NE,0.89,0.0,0.0
2015,1,13,3,4,183.0,194.0,174.0,166.0,-9.0,73.0,1034.0,-5.0,cv,0.45,0.0,0.0
2015,1,13,4,4,168.0,165.0,160.0,128.0,-9.0,85.0,1033.0,-7.0,cv,0.9,0.0,0.0
2015,1,13,5,4,130.0,163.0,147.0,136.0,-10.0,73.0,1033.0,-6.0,cv,1.79,0.0,0.0
2015,1,13,6,4,110.0,156.0,142.0,150.0,-10.0,73.0,1033.0,-6.0,NW,1.79,0.0,0.0
2015,1,13,7,4,127.0,172.0,141.0,157.0,-11.0,67.0,1033.0,-6.0,NW,2.68,0.0,0.0
2015,1,13,8,4,126.0,197.0,158.0,152.0,-11.0,67.0,1034.0,-6.0,NW,4.47,0.0,0.0
2015,1,13,9,4,117.0,192.0,169.0,149.0,-10.0,67.0,1034.0,-5.0,NW,6.26,0.0,0.0
2015,1,13,10,4,111.0,145.0,131.0,135.0,-8.0,63.0,1034.0,-2.0,cv,0.89,0.0,0.0
2015,1,13,11,4,115.0,148.0,136.0,130.0,-5.0,74.0,1033.0,-1.0,SE,1.79,0.0,0.0
2015,1,13,12,4,128.0,153.0,133.0,132.0,-6.0,59.0,1032.0,1.0,cv,1.79,0.0,0.0
2015,1,13,13,4,144.0,165.0,154.0,159.0,-7.0,55.0,1031.0,1.0,NE,1.79,0.0,0.0
2015,1,13,14,4,166.0,197.0,181.0,183.0,-7.0,51.0,1030.0,2.0,SE,1.79,0.0,0.0
2015,1,13,15,4,189.0,212.0,204.0,202.0,-7.0,47.0,1030.0,3.0,SE,3.58,0.0,0.0
2015,1,13,16,4,189.0,203.0,187.0,190.0,-7.0,51.0,1030.0,2.0,cv,0.89,0.0,0.0
2015,1,13,17,4,190.0,210.0,190.0,201.0,-7.0,55.0,1030.0,1.0,SE,0.89,0.0,0.0
2015,1,13,18,4,217.0,281.0,221.0,234.0,-6.0,68.0,1031.0,-1.0,cv,0.45,0.0,0.0
2015,1,13,19,4,206.0,315.0,244.0,254.0,-7.0,79.0,1031.0,-4.0,NE,0.89,0.0,0.0
2015,1,13,20,4,228.0,308.0,260.0,257.0,-7.0,85.0,1031.0,-5.0,NE,1.78,0.0,0.0
2015,1,13,21,4,238.0,372.0,291.0,331.0,-9.0,73.0,1031.0,-5.0,SE,0.89,0.0,0.0
2015,1,13,22,4,267.0,448.0,376.0,350.0,-6.0,85.0,1032.0,-4.0,cv,0.89,0.0,0.0
2015,1,13,23,4,310.0,456.0,386.0,334.0,-9.0,79.0,1031.0,-6.0,cv,1.78,0.0,0.0
2015,1,14,0,4,319.0,421.0,351.0,287.0,-8.0,85.0,1031.0,-6.0,NW,0.89,0.0,0.0
2015,1,14,1,4,292.0,415.0,303.0,272.0,-8.0,85.0,1031.0,-6.0,NE,0.89,0.0,0.0
2015,1,14,2,4,264.0,399.0,301.0,259.0,-9.0,85.0,1031.0,-7.0,NW,1.79,0.0,0.0
2015,1,14,3,4,213.0,310.0,259.0,202.0,-8.0,79.0,1031.0,-5.0,NW,3.58,0.0,0.0
2015,1,14,4,4,171.0,227.0,191.0,159.0,-7.0,73.0,1031.0,-3.0,NW,6.71,0.0,0.0
2015,1,14,5,4,166.0,174.0,162.0,170.0,-8.0,68.0,1030.0,-3.0,NW,8.5,0.0,0.0
2015,1,14,6,4,165.0,180.0,163.0,163.0,-8.0,68.0,1031.0,-3.0,NW,10.29,0.0,0.0
2015,1,14,7,4,170.0,170.0,161.0,160.0,-8.0,63.0,1031.0,-2.0,NW,13.42,0.0,0.0
2015,1,14,8,4,162.0,164.0,161.0,170.0,-9.0,63.0,1031.0,-3.0,NW,17.44,0.0,0.0
2015,1,14,9,4,166.0,177.0,163.0,172.0,-9.0,58.0,1031.0,-2.0,NW,21.46,0.0,0.0
2015,1,14,10,4,179.0,197.0,189.0,235.0,-9.0,58.0,1032.0,-2.0,NW,25.48,0.0,0.0
2015,1,14,11,4,204.0,238.0,235.0,225.0,-9.0,54.0,1031.0,-1.0,NW,29.5,0.0,0.0
2015,1,14,12,4,225.0,217.0,230.0,228.0,-8.0,58.0,1030.0,-1.0,NW,32.63,0.0,0.0
2015,1,14,13,4,233.0,230.0,232.0,231.0,-8.0,58.0,1030.0,-1.0,NW,34.42,0.0,0.0
2015,1,14,14,4,247.0,261.0,243.0,248.0,-8.0,54.0,1029.0,0.0,NW,37.55,0.0,0.0
2015,1,14,15,4,258.0,286.0,262.0,262.0,-8.0,54.0,1029.0,0.0,NW,39.34,0.0,0.0
2015,1,14,16,4,254.0,296.0,269.0,261.0,-7.0,59.0,1029.0,0.0,SE,0.89,0.0,0.0
2015,1,14,17,4,247.0,304.0,265.0,261.0,-8.0,54.0,1030.0,0.0,cv,0.89,0.0,0.0
2015,1,14,18,4,210.0,303.0,274.0,250.0,-8.0,58.0,1030.0,-1.0,SE,0.89,0.0,0.0
2015,1,14,19,4,265.0,302.0,281.0,259.0,-9.0,54.0,1030.0,-1.0,SE,1.78,0.0,0.0
2015,1,14,20,4,281.0,323.0,301.0,280.0,-8.0,73.0,1030.0,-4.0,cv,0.89,0.0,0.0
2015,1,14,21,4,266.0,360.0,322.0,307.0,-9.0,68.0,1030.0,-4.0,SE,0.89,0.0,0.0
2015,1,14,22,4,271.0,394.0,324.0,325.0,-9.0,73.0,1030.0,-5.0,NE,0.89,0.0,0.0
2015,1,14,23,4,299.0,430.0,330.0,328.0,-8.0,79.0,1030.0,-5.0,cv,0.89,0.0,0.0
2015,1,15,0,4,295.0,431.0,311.0,302.0,-8.0,79.0,1029.0,-5.0,cv,1.78,0.0,0.0
2015,1,15,1,4,279.0,402.0,272.0,306.0,-9.0,73.0,1029.0,-5.0,cv,2.67,0.0,0.0
2015,1,15,2,4,266.0,418.0,285.0,308.0,-10.0,73.0,1029.0,-6.0,cv,3.56,0.0,0.0
2015,1,15,3,4,274.0,414.0,303.0,316.0,-9.0,79.0,1029.0,-6.0,NW,1.79,0.0,0.0
2015,1,15,4,4,265.0,395.0,276.0,321.0,-10.0,79.0,1029.0,-7.0,NW,2.68,0.0,0.0
2015,1,15,5,4,254.0,325.0,234.0,261.0,-9.0,79.0,1029.0,-6.0,NW,4.47,0.0,0.0
2015,1,15,6,4,212.0,318.0,235.0,237.0,-10.0,85.0,1029.0,-8.0,cv,0.89,0.0,0.0
2015,1,15,7,4,208.0,304.0,214.0,211.0,-9.0,79.0,1029.0,-6.0,NW,3.13,0.0,0.0
2015,1,15,8,4,191.0,300.0,214.0,218.0,-10.0,73.0,1029.0,-6.0,NW,4.92,0.0,0.0
2015,1,15,9,4,195.0,274.0,215.0,230.0,-8.0,79.0,1030.0,-5.0,SE,0.89,0.0,0.0
2015,1,15,10,4,288.0,323.0,253.0,288.0,-8.0,73.0,1030.0,-4.0,NE,1.79,0.0,0.0
2015,1,15,11,4,357.5,382.0,357.5,333.0,-7.0,73.0,1030.0,-3.0,SE,1.79,0.0,0.0
2015,1,15,12,4,253.0,523.0,404.0,436.0,-4.0,80.0,1029.0,-1.0,cv,0.89,0.0,0.0
2015,1,15,13,4,461.0,631.0,354.0,568.0,-4.0,80.0,1027.0,-1.0,SE,1.79,0.0,0.0
2015,1,15,14,4,442.0,502.0,460.0,441.0,-5.0,69.0,1027.0,0.0,cv,0.89,0.0,0.0
2015,1,15,15,4,374.0,509.0,483.0,466.0,-5.0,69.0,1027.0,0.0,SE,1.79,0.0,0.0
2015,1,15,16,4,383.0,561.0,465.0,475.0,-7.0,59.0,1026.0,0.0,SE,3.58,0.0,0.0
2015,1,15,17,4,370.0,541.0,426.0,475.0,-6.0,68.0,1026.0,-1.0,cv,0.89,0.0,0.0
2015,1,15,18,4,413.0,489.0,450.0,433.0,-5.0,74.0,1026.0,-1.0,SE,1.79,0.0,0.0
2015,1,15,19,4,408.0,481.0,428.0,423.0,-5.0,74.0,1026.0,-1.0,SE,2.68,0.0,0.0
2015,1,15,20,4,392.0,511.0,450.0,447.0,-6.0,85.0,1026.0,-4.0,SE,3.57,0.0,0.0
2015,1,15,21,4,409.0,525.0,428.0,461.0,-6.0,85.0,1026.0,-4.0,NE,0.89,0.0,0.0
2015,1,15,22,4,449.0,543.0,460.0,470.0,-7.0,85.0,1025.0,-5.0,SE,0.89,0.0,0.0
2015,1,15,23,4,451.0,521.0,497.0,483.0,-6.0,92.0,1025.0,-5.0,SE,1.78,0.0,0.0
2015,1,16,0,4,442.0,533.0,512.0,484.0,-7.0,92.0,1025.0,-6.0,cv,0.89,0.0,0.0
2015,1,16,1,4,438.0,521.0,513.0,502.0,-6.0,92.0,1025.0,-5.0,cv,1.78,0.0,0.0
2015,1,16,2,4,427.0,530.0,501.0,490.0,-7.0,92.0,1025.0,-6.0,cv,2.67,0.0,0.0
2015,1,16,3,4,257.0,522.0,490.0,355.0,-5.0,100.0,1025.0,-5.0,SE,1.79,0.0,0.0
2015,1,16,4,4,68.0,186.0,149.0,31.0,-6.0,100.0,1025.0,-6.0,cv,0.89,0.0,0.0
2015,1,16,5,4,9.0,6.0,14.0,11.0,-8.0,92.0,1025.0,-7.0,NW,1.79,0.0,0.0
2015,1,16,6,4,3.0,3.0,13.0,9.0,-8.0,92.0,1025.0,-7.0,NW,3.58,0.0,0.0
2015,1,16,7,4,9.0,8.0,14.0,14.0,-10.0,79.0,1026.0,-7.0,SE,1.79,0.0,0.0
2015,1,16,8,4,6.0,8.0,18.0,22.0,-13.0,36.0,1027.0,0.0,NW,8.94,0.0,0.0
2015,1,16,9,4,12.0,3.0,11.0,17.0,-17.0,24.0,1028.0,1.0,NW,20.12,0.0,0.0
2015,1,16,10,4,13.0,3.0,10.0,16.0,-18.0,22.0,1029.0,1.0,NW,32.19,0.0,0.0
2015,1,16,11,4,10.0,3.0,18.0,21.0,-18.0,22.0,1030.0,1.0,NW,46.05,0.0,0.0
2015,1,16,12,4,6.0,3.0,16.0,16.0,-18.0,19.0,1030.0,3.0,NW,57.23,0.0,0.0
2015,1,16,13,4,11.0,3.0,11.0,13.0,-19.0,18.0,1029.0,3.0,NW,68.41,0.0,0.0
2015,1,16,14,4,7.0,3.0,10.0,16.0,-19.0,16.0,1029.0,4.0,NW,78.24,0.0,0.0
2015,1,16,15,4,5.0,3.0,8.0,13.0,-19.0,16.0,1030.0,4.0,NW,87.18,0.0,0.0
2015,1,16,16,4,5.0,3.0,8.0,13.0,-18.0,19.0,1030.0,3.0,NW,97.01,0.0,0.0
2015,1,16,17,4,8.0,3.0,8.0,12.0,-19.0,19.0,1031.0,2.0,NW,106.84,0.0,0.0
2015,1,16,18,4,8.0,3.0,11.0,10.0,-18.0,22.0,1032.0,1.0,NW,114.89,0.0,0.0
2015,1,16,19,4,8.0,3.0,14.0,14.0,-17.0,26.0,1034.0,0.0,NW,122.04,0.0,0.0
2015,1,16,20,4,8.0,3.0,14.0,15.0,-16.0,30.0,1035.0,-1.0,NW,130.09,0.0,0.0
2015,1,16,21,4,9.0,3.0,9.0,11.0,-16.0,33.0,1035.0,-2.0,NW,134.11,0.0,0.0
2015,1,16,22,4,10.0,3.0,11.0,9.0,-17.0,33.0,1036.0,-3.0,NW,139.03,0.0,0.0
2015,1,16,23,4,12.0,3.0,11.0,10.0,-16.0,35.0,1036.0,-3.0,NW,144.84,0.0,0.0
2015,1,17,0,4,12.0,3.0,13.0,14.0,-17.0,38.0,1036.0,-5.0,cv,0.89,0.0,0.0
2015,1,17,1,4,11.0,10.0,20.0,24.0,-17.0,41.0,1035.0,-6.0,NW,4.02,0.0,0.0
2015,1,17,2,4,14.0,4.0,15.0,14.0,-17.0,41.0,1035.0,-6.0,NE,4.92,0.0,0.0
2015,1,17,3,4,11.0,3.0,15.0,11.0,-17.0,38.0,1036.0,-5.0,NW,4.02,0.0,0.0
2015,1,17,4,4,8.0,3.0,9.0,10.0,-17.0,38.0,1035.0,-5.0,NE,5.81,0.0,0.0
2015,1,17,5,4,10.0,5.0,11.0,16.0,-17.0,41.0,1034.0,-6.0,NE,7.6,0.0,0.0
2015,1,17,6,4,8.0,6.0,14.0,13.0,-17.0,41.0,1034.0,-6.0,NE,10.73,0.0,0.0
2015,1,17,7,4,10.0,15.0,12.0,15.0,-17.0,41.0,1035.0,-6.0,NE,13.86,0.0,0.0
2015,1,17,8,4,9.0,3.0,16.0,14.0,-17.0,41.0,1035.0,-6.0,NW,1.79,0.0,0.0
2015,1,17,9,4,7.0,3.0,14.0,25.0,-17.0,35.0,1035.0,-4.0,NW,4.92,0.0,0.0
2015,1,17,10,4,19.0,3.0,18.0,20.0,-16.0,35.0,1035.0,-3.0,NW,8.05,0.0,0.0
2015,1,17,11,4,64.0,26.0,68.0,69.0,-16.0,30.0,1035.0,-1.0,NW,9.84,0.0,0.0
2015,1,17,12,4,85.0,67.0,93.0,82.0,-15.0,31.0,1033.0,0.0,cv,0.89,0.0,0.0
2015,1,17,13,4,89.0,74.0,90.0,89.0,-16.0,26.0,1031.0,1.0,cv,2.68,0.0,0.0
2015,1,17,14,4,88.0,71.0,91.0,89.0,-16.0,24.0,1030.0,2.0,cv,4.47,0.0,0.0
2015,1,17,15,4,104.0,79.0,101.0,98.0,-16.0,23.0,1030.0,3.0,SE,3.13,0.0,0.0
2015,1,17,16,4,124.0,98.0,119.0,117.0,-15.0,27.0,1029.0,2.0,SE,4.92,0.0,0.0
2015,1,17,17,4,127.0,116.0,130.0,122.0,-15.0,27.0,1028.0,2.0,SE,6.71,0.0,0.0
2015,1,17,18,4,131.0,119.0,131.0,126.0,-14.0,39.0,1028.0,-2.0,SE,7.6,0.0,0.0
2015,1,17,19,4,157.0,135.0,144.0,149.0,-13.0,45.0,1028.0,-3.0,NE,0.89,0.0,0.0
2015,1,17,20,4,152.0,150.66666666666666,157.0,143.0,-13.0,49.0,1028.0,-4.0,NE,1.78,0.0,0.0
2015,1,17,21,4,152.0,135.0,157.0,96.0,-13.0,42.0,1027.0,-2.0,cv,0.89,0.0,0.0
2015,1,17,22,4,120.0,142.66666666666666,107.0,201.0,-13.0,42.0,1027.0,-2.0,cv,1.78,0.0,0.0
2015,1,17,23,4,115.0,132.66666666666666,104.0,179.0,-13.0,42.0,1027.0,-2.0,cv,2.67,0.0,0.0
2015,1,18,0,4,163.0,242.0,236.0,177.0,-13.0,42.0,1025.0,-2.0,NE,1.79,0.0,0.0
2015,1,18,1,4,157.0,157.0,157.0,157.0,-13.0,42.0,1025.0,-2.0,cv,0.89,0.0,0.0
2015,1,18,2,4,159.0,163.66666666666666,197.0,135.0,-13.0,45.0,1024.0,-3.0,NW,1.79,0.0,0.0
2015,1,18,3,4,130.0,140.66666666666666,157.0,135.0,-12.0,49.0,1023.0,-3.0,cv,0.89,0.0,0.0
2015,1,18,4,4,112.0,130.0,145.0,133.0,-12.0,46.0,1021.0,-2.0,cv,1.34,0.0,0.0
2015,1,18,5,4,115.0,133.0,152.0,132.0,-12.0,49.0,1020.0,-3.0,NW,0.89,0.0,0.0
2015,1,18,6,4,116.0,135.66666666666666,150.0,141.0,-12.0,49.0,1019.0,-3.0,NE,0.89,0.0,0.0
2015,1,18,7,4,119.0,140.33333333333334,146.0,156.0,-12.0,49.0,1019.0,-3.0,cv,0.89,0.0,0.0
2015,1,18,8,4,117.0,141.0,148.0,158.0,-11.0,53.0,1019.0,-3.0,cv,1.78,0.0,0.0
2015,1,18,9,4,119.0,141.66666666666666,160.0,146.0,-11.0,50.0,1019.0,-2.0,cv,2.67,0.0,0.0
2015,1,18,10,4,128.0,137.0,150.0,133.0,-11.0,46.0,1018.0,-1.0,cv,3.56,0.0,0.0
2015,1,18,11,4,128.0,111.33333333333333,132.0,74.0,-12.0,37.0,1018.0,1.0,cv,4.45,0.0,0.0
2015,1,18,12,4,103.0,79.0,99.0,35.0,-11.0,28.0,1017.0,6.0,NW,4.92,0.0,0.0
2015,1,18,13,4,36.0,33.0,46.0,17.0,-12.0,26.0,1016.0,6.0,NW,16.99,0.0,0.0
2015,1,18,14,4,19.0,22.666666666666668,34.0,15.0,-15.0,20.0,1016.0,6.0,NW,28.17,0.0,0.0
2015,1,18,15,4,5.0,10.666666666666666,14.0,13.0,-15.0,20.0,1017.0,6.0,NW,40.24,0.0,0.0
2015,1,18,16,4,8.0,3.0,17.0,10.0,-16.0,20.0,1019.0,5.0,NW,51.42,0.0,0.0
2015,1,18,17,4,9.0,3.0,10.0,16.0,-16.0,21.0,1019.0,4.0,NW,60.36,0.0,0.0
2015,1,18,18,4,9.0,3.0,14.0,19.0,-16.0,21.0,1020.0,4.0,NW,68.41,0.0,0.0
2015,1,18,19,4,10.0,3.0,13.0,15.0,-16.0,23.0,1021.0,3.0,NW,75.56,0.0,0.0
2015,1,18,20,4,6.0,3.0,11.0,12.0,-16.0,24.0,1022.0,2.0,NW,81.37,0.0,0.0
2015,1,18,21,4,5.0,3.0,11.0,19.0,-16.0,24.0,1022.0,2.0,NW,89.42,0.0,0.0
2015,1,18,22,4,4.0,3.0,12.0,13.0,-16.0,26.0,1023.0,1.0,NW,97.47,0.0,0.0
2015,1,18,23,4,4.0,3.0,12.0,12.0,-14.0,33.0,1023.0,0.0,SE,1.79,0.0,0.0
2015,1,19,0,4,6.0,3.0,8.0,8.0,-15.0,33.0,1024.0,-1.0,NW,1.79,0.0,0.0
2015,1,19,1,4,3.0,3.0,9.0,6.0,-14.0,36.0,1024.0,-1.0,NW,3.58,0.0,0.0
2015,1,19,2,4,4.0,23.0,10.0,15.0,-14.0,36.0,1025.0,-1.0,NW,6.71,0.0,0.0
2015,1,19,3,4,11.0,36.0,20.0,26.0,-14.0,45.0,1025.0,-4.0,cv,0.89,0.0,0.0
2015,1,19,4,4,12.0,40.0,19.0,19.0,-14.0,45.0,1025.0,-4.0,cv,1.78,0.0,0.0
2015,1,19,5,4,12.0,53.0,18.0,20.0,-14.0,53.0,1026.0,-6.0,cv,2.67,0.0,0.0
2015,1,19,6,4,10.0,52.0,28.0,40.0,-15.0,61.0,1026.0,-9.0,NE,1.79,0.0,0.0
2015,1,19,7,4,19.0,49.0,41.0,41.0,-15.0,45.0,1027.0,-5.0,cv,0.89,0.0,0.0
2015,1,19,8,4,32.0,92.0,55.0,53.0,-15.0,48.0,1027.0,-6.0,NW,0.89,0.0,0.0
2015,1,19,9,4,44.0,60.0,66.0,39.0,-14.0,39.0,1028.0,-2.0,NW,2.68,0.0,0.0
2015,1,19,10,4,36.0,45.0,58.0,43.0,-16.0,26.0,1028.0,1.0,cv,0.89,0.0,0.0
2015,1,19,11,4,52.0,51.0,53.0,56.0,-16.0,23.0,1028.0,3.0,NW,1.79,0.0,0.0
2015,1,19,12,4,51.0,60.0,69.0,64.0,-16.0,21.0,1027.0,4.0,cv,0.89,0.0,0.0
2015,1,19,13,4,48.0,45.0,66.0,50.0,-15.0,21.0,1026.0,5.0,SE,1.79,0.0,0.0
2015,1,19,14,4,41.0,46.0,49.0,48.0,-14.0,22.0,1025.0,6.0,SE,4.92,0.0,0.0
2015,1,19,15,4,47.0,45.666666666666664,44.0,46.0,-15.0,20.0,1024.0,6.0,SE,8.94,0.0,0.0
2015,1,19,16,4,61.0,34.0,63.0,69.0,-15.0,20.0,1024.0,6.0,SE,12.96,0.0,0.0
2015,1,19,17,4,54.0,84.0,75.0,83.0,-15.0,23.0,1024.0,4.0,SE,14.75,0.0,0.0
2015,1,19,18,4,81.0,97.0,87.0,88.0,-15.0,29.0,1024.0,1.0,SE,15.64,0.0,0.0
2015,1,19,19,4,88.0,109.0,88.0,92.0,-14.0,31.0,1024.0,1.0,SE,17.43,0.0,0.0
2015,1,19,20,4,88.0,86.0,84.0,80.0,-13.0,34.0,1024.0,1.0,SE,19.22,0.0,0.0
2015,1,19,21,4,71.0,74.0,69.0,61.0,-10.0,50.0,1025.0,-1.0,cv,0.89,0.0,0.0
